url	first_seen	portal	title	company	status
https://jobs.ashbyhq.com/sierra/8646493c-93a6-482e-a810-4a0aa6e3438f	2026-04-30	ashby-api	Software Engineer, Agent	Sierra AI	added
https://jobs.lever.co/plaid/47fc7fed-2577-4c3a-a32a-b4b434b47bbb	2026-04-30	lever-api	Senior Data Scientist - Credit	Plaid	added
https://jobs.ashbyhq.com/sierra/631848ec-1a74-4067-8b9f-cd04a71aab6d	2026-04-30	ashby-api	Software Engineer, Agent	Sierra AI	added
https://jobs.ashbyhq.com/sierra/787c1efd-2327-46e7-9335-59a20ad4be18	2026-04-30	ashby-api	Software Engineer, Agent	Sierra AI	added
https://databricks.com/company/careers/open-positions/job?gh_jid=8531838002	2026-04-30	greenhouse-api	AI Engineer - FDE (Forward Deployed Engineer) - U.S. Federal Sector	Databricks	added
https://jobs.ashbyhq.com/cohere/7a420921-b7dc-4341-a134-6fe209615e86	2026-05-05	ashby-api	Engineering Manager, Agentic Platform 	Cohere	added
https://jobs.ashbyhq.com/sierra/5ea8d56f-09b5-4113-9929-a3ef42d010ef	2026-05-06	ashby-api	Agent Experience Designer, Voice (Multilingual)	Sierra AI	added
https://job-boards.greenhouse.io/anthropic/jobs/5197529008	2026-05-06	greenhouse-api	Data Scientist, Developer Productivity	Anthropic	added
https://jobs.lever.co/mistral/de237900-114c-4e39-aa19-671bb3201eee	2026-05-06	lever-api	Applied AI, Fullstack Software Engineer, Critical and Sovereign Institutions, Paris	Mistral AI	added
https://jobs.lever.co/mistral/cb2986cc-4768-40b9-9d67-e53d78b247dc	2026-05-06	lever-api	Applied AI, Technical Lead, Forward Deployed AI Engineer - Abu Dhabi	Mistral AI	added
https://job-boards.greenhouse.io/scaleai/jobs/4692201005	2026-05-06	greenhouse-api	Technical Program Manager (Computer Vision), Public Sector	Scale AI	added
https://job-boards.greenhouse.io/intercom/jobs/7742203	2026-05-07	greenhouse-api	Principal Engineer, Fin AI Agent	Intercom	added
https://job-boards.greenhouse.io/intercom/jobs/7825825	2026-05-07	greenhouse-api	Senior Engineering Manager, Fin AI Agent	Intercom	added
https://job-boards.greenhouse.io/anthropic/jobs/5182605008	2026-05-07	greenhouse-api	Data Scientist, Product	Anthropic	added
https://job-boards.greenhouse.io/anthropic/jobs/5212119008	2026-05-07	greenhouse-api	Data Scientist, Supply	Anthropic	added
https://job-boards.greenhouse.io/intercom/jobs/7725840	2026-05-07	greenhouse-api	Principal Engineer, Fin AI Agent	Intercom	added
https://job-boards.greenhouse.io/intercom/jobs/7825844	2026-05-07	greenhouse-api	Senior Engineering Manager, Fin AI Agent	Intercom	added
https://job-boards.greenhouse.io/gitlab/jobs/8537853002	2026-05-07	greenhouse-api	Distinguished Engineer, Agentic SDLC & Non‑Linear Productivity	GitLab (AI Engineering)	added
https://databricks.com/company/careers/open-positions/job?gh_jid=8540267002	2026-05-08	greenhouse-api	Senior Staff Applied AI Engineer - Context Retrieval	Databricks	added
https://job-boards.greenhouse.io/gitlab/jobs/8536109002	2026-05-08	greenhouse-api	Staff Product Manager, AI Agent Orchestration	GitLab (AI Engineering)	added
https://databricks.com/company/careers/open-positions/job?gh_jid=8540516002	2026-05-08	greenhouse-api	Senior GenAI Research Scientist - AI Efficiency & Optimization	Databricks	added
https://databricks.com/company/careers/open-positions/job?gh_jid=7642856002	2026-05-08	greenhouse-api	Staff GenAI Research Scientist - Retrieval	Databricks	added
https://jobs.ashbyhq.com/baseten/1b6fc00e-f3fa-440b-9e4e-3013f7a5010e	2026-05-09	ashby-api	Engineering Manager - Forward Deployed Engineering (LLM)	Baseten	added
https://jobs.ashbyhq.com/baseten/54c83823-574e-40ad-9cff-a57acff0ffe6	2026-05-11	ashby-api	Solution Architect (AI/LLM Inference)	Baseten	added
https://jobs.ashbyhq.com/cohere/2d256112-b336-4539-8133-a0bf7f6698f0	2026-05-12	ashby-api	Forward Deployed Engineer, Agentic Platform (UK/Europe)	Cohere	added
https://job-boards.greenhouse.io/gleanwork/jobs/4694716005	2026-05-13	greenhouse-api	Machine Learning Engineer, LLM Evals & Observability	Glean	added
https://job-boards.greenhouse.io/gleanwork/jobs/4694761005	2026-05-13	greenhouse-api	Product Manager, Agent Security & Governance	Glean	added
https://job-boards.greenhouse.io/gleanwork/jobs/4694771005	2026-05-13	greenhouse-api	Tech Lead Manager, Agentic Runtime 	Glean	added
https://databricks.com/company/careers/open-positions/job?gh_jid=8546367002	2026-05-13	greenhouse-api	AI Engineer - FDE (Forward Deployed Engineer)	Databricks	added
https://job-boards.greenhouse.io/scaleai/jobs/4695266005	2026-05-14	greenhouse-api	Strategic Projects Lead, Generative AI	Scale AI	added
https://databricks.com/company/careers/open-positions/job?gh_jid=8551531002	2026-05-15	greenhouse-api	AI Engineer - FDE (Forward Deployed Engineer)	Databricks	added
https://databricks.com/company/careers/open-positions/job?gh_jid=8532681002	2026-05-15	greenhouse-api	Staff Software Engineer - Agent Quality	Databricks	added
https://job-boards.greenhouse.io/scaleai/jobs/4694861005	2026-05-16	greenhouse-api	Forward Deployed AI Engineer, Enterprise 	Scale AI	added
https://job-boards.greenhouse.io/scaleai/jobs/4694863005	2026-05-16	greenhouse-api	Senior Forward Deployed AI Engineer, Enterprise 	Scale AI	added
https://job-boards.greenhouse.io/scaleai/jobs/4694869005	2026-05-16	greenhouse-api	Senior Staff Forward Deployed AI Engineer, Enterprise 	Scale AI	added
https://job-boards.greenhouse.io/scaleai/jobs/4694865005	2026-05-16	greenhouse-api	Staff Forward Deployed AI Engineer, Enterprise 	Scale AI	added
https://job-boards.greenhouse.io/anthropic/jobs/5204086008	2026-05-18	greenhouse-api	[P] [Zurich] Solutions Architect, Applied AI	Anthropic	added
https://jobs.ashbyhq.com/twelve-labs/56d12488-ace7-4f7c-a156-6ca477014296	2026-05-18	ashby-api	Staff Machine Learning Engineer, Pegasus - TrainingOps	Twelve Labs	added
https://job-boards.greenhouse.io/anthropic/jobs/5222289008	2026-05-19	greenhouse-api	Manager of Solutions Architecture, Applied AI (Enterprise Tech)	Anthropic	added
https://jobs.ashbyhq.com/sierra/ab15547e-5c50-48a8-a560-f56c7bdad587	2026-05-19	ashby-api	Strategist, Agent Development (Cantonese Speaking)	Sierra AI	added
https://job-boards.greenhouse.io/anthropic/jobs/5161728008	2026-05-19	greenhouse-api	Applied AI Architect, Partnerships	Anthropic	added
https://databricks.com/company/careers/open-positions/job?gh_jid=8419271002	2026-05-19	greenhouse-api	AI Engineer - FDE (Forward Deployed Engineer) - U.S. Federal Sector	Databricks	added
https://job-boards.greenhouse.io/togetherai/jobs/5140763007	2026-05-19	greenhouse-api	Staff Machine Learning Engineer, Voice AI 	Together AI	added
https://job-boards.greenhouse.io/togetherai/jobs/5142176007	2026-05-19	greenhouse-api	Staff Platform Engineer, Voice AI	Together AI	added
https://databricks.com/company/careers/open-positions/job?gh_jid=8551533002	2026-05-21	greenhouse-api	AI Engineer - FDE (Forward Deployed Engineer)	Databricks	added
https://job-boards.greenhouse.io/anthropic/jobs/5226862008	2026-05-22	greenhouse-api	Applied AI Architect, Applied AI (Digital Natives Business)	Anthropic	added
https://databricks.com/company/careers/open-positions/job?gh_jid=8560407002	2026-05-22	greenhouse-api	AI Engineer - FDE (Forward Deployed Engineer)	Databricks	added
https://databricks.com/company/careers/open-positions/job?gh_jid=8560393002	2026-05-22	greenhouse-api	AI Engineer - FDE (Forward Deployed Engineer)	Databricks	added
https://databricks.com/company/careers/open-positions/job?gh_jid=8560401002	2026-05-22	greenhouse-api	AI Engineer - FDE (Forward Deployed Engineer)	Databricks	added
https://job-boards.greenhouse.io/gitlab/jobs/8556658002	2026-05-22	greenhouse-api	Senior AI Engineer	GitLab (AI Engineering)	added
https://job-boards.greenhouse.io/anthropic/jobs/5116820008	2026-05-25	greenhouse-api	Data Scientist, Platform Product	Anthropic	added
https://job-boards.greenhouse.io/gitlab/jobs/8548545002	2026-05-26	greenhouse-api	Senior AI Engineer	GitLab (AI Engineering)	added
https://job-boards.eu.greenhouse.io/groww/jobs/4743478101	2026-05-26	greenhouse-api	AI Engineer - II	Groww	added
https://job-boards.greenhouse.io/anthropic/jobs/5230755008	2026-05-27	greenhouse-api	Manager of Applied AI Architecture, Startups	Anthropic	added
https://job-boards.greenhouse.io/anthropic/jobs/5222908008	2026-05-27	greenhouse-api	Partner Solutions Architect, Applied AI	Anthropic	added
https://databricks.com/company/careers/open-positions/job?gh_jid=5634684002	2026-05-28	greenhouse-api	Senior Data Scientist 	Databricks	added
https://job-boards.greenhouse.io/gitlab/jobs/8565469002	2026-05-29	greenhouse-api	AI Engineer	GitLab (AI Engineering)	added
https://job-boards.greenhouse.io/recursionpharmaceuticals/jobs/7961540	2026-05-29	greenhouse-api	Engineering Manager - Machine Learning	Recursion Pharmaceuticals	added
https://jobs.lever.co/mistral/a93b2891-9aaa-4c18-855e-37ef159d4eed	2026-05-29	lever-api	Applied AI Engineer, Site Reliability Engineer - EMEA	Mistral AI	added
https://job-boards.greenhouse.io/recursionpharmaceuticals/jobs/7961460	2026-05-30	greenhouse-api	Engineering Manager - Machine Learning	Recursion Pharmaceuticals	added
https://job-boards.greenhouse.io/recursionpharmaceuticals/jobs/7961536	2026-05-30	greenhouse-api	Engineering Manager - Machine Learning	Recursion Pharmaceuticals	added
https://job-boards.greenhouse.io/anthropic/jobs/5196852008	2026-05-31	greenhouse-api	Data Scientist, GTM	Anthropic	added
https://job-boards.greenhouse.io/anthropic/jobs/5228931008	2026-06-02	greenhouse-api	Applied AI Architect (Startups)	Anthropic	added
https://job-boards.greenhouse.io/anthropic/jobs/5227643008	2026-06-02	greenhouse-api	[London] Applied AI Architect (Public Sector) 	Anthropic	added
https://databricks.com/company/careers/open-positions/job?gh_jid=8546365002	2026-06-02	greenhouse-api	AI Engineer - FDE (Forward Deployed Engineer) - U.S. Federal Sector	Databricks	added
https://job-boards.greenhouse.io/anthropic/jobs/5209196008	2026-06-02	greenhouse-api	Data Scientist, Safeguards	Anthropic	added
https://job-boards.greenhouse.io/gleanwork/jobs/4610281005	2026-06-03	greenhouse-api	Software Engineer, Storage	Glean	added
https://job-boards.greenhouse.io/anthropic/jobs/5232055008	2026-06-03	greenhouse-api	[P] Data Scientist, Policy	Anthropic	added
https://jobs.lever.co/mistral/b2498ec4-51e7-46b7-b258-d9bc40b6e39e	2026-06-03	lever-api	Applied AI,  Senior/Staff Forward Deployed Machine Learning Engineer - Munich	Mistral AI	added
https://jobs.lever.co/mistral/aff9f13c-e79f-4d66-98b1-f62dd1c552cd	2026-06-03	lever-api	Applied AI, Forward Deployed Machine Learning Engineer - Munich	Mistral AI	added
https://jobs.lever.co/mistral/45b0fae3-61ea-4cb0-8cd1-c1bc2a43a84a	2026-06-03	lever-api	Applied AI, Technical Lead, Forward Deployed AI Engineer - Munich	Mistral AI	added
https://jobs.ashbyhq.com/perplexity/b404e73c-5aff-4151-a1a8-6593fb6ccabf	2026-06-03	ashby-api	Member of Technical Staff (Software Engineer, Storage Platform)	Perplexity AI	added
https://databricks.com/company/careers/open-positions/job?gh_jid=8574655002	2026-06-04	greenhouse-api	AI Engineer - FDE (Forward Deployed Engineer)	Databricks	added
https://job-boards.greenhouse.io/togetherai/jobs/5155722007	2026-06-04	greenhouse-api	Staff Engineer, Distributed Storage and HPC & AI Infrastructure	Together AI	added
https://job-boards.greenhouse.io/anthropic/jobs/5248983008	2026-06-05	greenhouse-api	Applied AI Engineer	Anthropic	added
https://job-boards.greenhouse.io/anthropic/jobs/5201715008	2026-06-05	greenhouse-api	Applied AI Architect Lead, EMEA Commercial	Anthropic	added
https://jobs.ashbyhq.com/sierra/78c5dce4-3670-4c9b-a666-98f435c56324	2026-06-05	ashby-api	Software Engineer, Agent Data Platform	Sierra AI	added
https://jobs.ashbyhq.com/sierra/9b70b937-9634-4bcd-a10e-2671145f3a07	2026-06-05	ashby-api	Software Engineer, Agent Builder	Sierra AI	added
https://job-boards.greenhouse.io/arizeai/jobs/5993755004	2026-06-06	greenhouse-api	Forward Deployed AI Engineer, East	Arize AI	added
https://job-boards.greenhouse.io/arizeai/jobs/5781408004	2026-06-06	greenhouse-api	Forward Deployed AI Engineer, EMEA	Arize AI	added
https://job-boards.greenhouse.io/arizeai/jobs/5797408004	2026-06-06	greenhouse-api	Forward Deployed AI Engineer, West	Arize AI	added
https://jobs.ashbyhq.com/perplexity/6e328b72-9f57-49e0-a1a8-4428abf8ff81	2026-06-06	ashby-api	Member of Technical Staff (AI Software Engineer, Multimodal)	Perplexity AI	added
https://jobs.ashbyhq.com/perplexity/8fd01227-a933-4319-a281-fa6e3ce8d8ca	2026-06-06	ashby-api	Member of Technical Staff (AI Software Engineer, Agents)	Perplexity AI	added
https://jobs.ashbyhq.com/perplexity/affd3040-91e4-4e0c-bd2f-4b022c613f91	2026-06-06	ashby-api	Member of Technical Staff (ML Engineer, Recommendations & User Modeling)	Perplexity AI	added
https://jobs.ashbyhq.com/perplexity/b744b7a6-32d3-49b3-81c7-8f6d862ed848	2026-06-08	ashby-api	Engineering Manager (TLM, Agents)	Perplexity AI	added
https://jobs.lever.co/mistral/98e6a2ea-7049-4c8d-88b7-c9d824eea6f1	2026-06-10	lever-api	Applied AI Engineer, CyberSecurity	Mistral AI	added
https://jobs.lever.co/mistral/49aa2bb7-5504-46d3-bc40-e1bcdb12cee2	2026-06-10	lever-api	Applied AI, Use-case, Software Engineer (Harness)	Mistral AI	added
https://job-boards.greenhouse.io/anthropic/jobs/5227641008	2026-06-10	greenhouse-api	Applied AI Security Architect	Anthropic	added
https://jobs.ashbyhq.com/sierra/ae8840cd-f46e-4c96-87b1-53fedf40f94d	2026-06-11	ashby-api	Software Engineer, Agent (Dutch speaking)	Sierra AI	added
https://jobs.ashbyhq.com/sierra/611a6f2c-b6f8-4dfd-9ae8-4b0b986ac258	2026-06-11	ashby-api	Strategist, Agent Development (Dutch speaking)	Sierra AI	added
https://job-boards.greenhouse.io/hightouch/jobs/6020299004	2026-06-11	greenhouse-api	Engineering Manager, Agents	Hightouch	added
https://jobs.ashbyhq.com/perplexity/4ab39122-1d15-4874-8ab7-c6a241472743	2026-06-12	ashby-api	Member of Technical Staff (AI Software Engineer, Agents)	Perplexity AI	added
https://jobs.ashbyhq.com/sierra/b37a6f9e-53c7-4c47-beb5-1ab4451f3001	2026-06-12	ashby-api	Software Engineer, Agent (Cantonese Speaking)	Sierra AI	added
https://job-boards.greenhouse.io/scaleai/jobs/4704555005	2026-06-12	greenhouse-api	Operations Program Manager (Computer Vision), Public Sector	Scale AI	added
https://jobs.ashbyhq.com/baseten/84c1801c-1a65-49fb-aaaa-beeafd530e7e	2026-06-13	ashby-api	Applied AI Inference - Forward Deployed Engineer	Baseten	added
https://jobs.ashbyhq.com/perplexity/7f2b3619-5ffa-467b-be6f-7a6b7d487892	2026-06-13	ashby-api	Member of Technical Staff (Software Engineer, Agent Capabilities)	Perplexity AI	added
https://jobs.ashbyhq.com/cohere/4a3c3eb2-ae2e-4a86-a677-7bdecbc7d76e	2026-06-15	ashby-api	Software Engineer, Agents & Automations	Cohere	added
https://job-boards.greenhouse.io/arizeai/jobs/6030953004	2026-06-15	greenhouse-api	Forward Deployed AI Engineer, West	Arize AI	added
https://jobs.lever.co/mistral/80358670-36c7-4b00-85f9-9051dc8a341e	2026-06-16	lever-api	Applied AI Engineer,  Senior/Staff Devops/SRE - Singapore	Mistral AI	added
https://jobs.ashbyhq.com/sierra/758beaca-db59-4e46-9867-7a93989735a7	2026-06-17	ashby-api	Product Manager, Agent Development - Flagship Deployment	Sierra AI	added
https://databricks.com/company/careers/open-positions/job?gh_jid=8423972002	2026-06-17	greenhouse-api	Lead Adoption Architect - Agent Bricks 	Databricks	added
https://databricks.com/company/careers/open-positions/job?gh_jid=8220840002	2026-06-17	greenhouse-api	Staff Fullstack Engineer, Agentic Applications	Databricks	added
https://jobs.ashbyhq.com/sierra/4f0e65ba-b262-4d79-b926-3988f8eb0c00	2026-06-18	ashby-api	Product Manager, Agent Development (Brazilian Portuguese speaking)	Sierra AI	added
https://job-boards.greenhouse.io/scaleai/jobs/4640096005	2026-06-20	greenhouse-api	Machine Learning Solutions Engineer – Robotics 	Scale AI	added
https://jobs.ashbyhq.com/sierra/d7febb53-07d2-44fb-8cd0-7e5a011fdf24	2026-06-22	ashby-api	Strategist, Agent Development (Brazilian Portuguese speaking)	Sierra AI	added
https://jobs.ashbyhq.com/sierra/f51d6c09-d767-4e86-bc62-216b2051e318	2026-06-23	ashby-api	Software Engineer, Agent (Brazilian Portuguese speaking)	Sierra AI	added
https://jobs.ashbyhq.com/cohere/582c4a60-14a2-49d5-b4d3-24c4ec50508d	2026-06-23	ashby-api	Senior Technical Program Manager, Machine Learning Infrastructure	Cohere	added
https://databricks.com/company/careers/open-positions/job?gh_jid=8560772002	2026-06-24	greenhouse-api	Staff Product Manager, Agentic AI Applications	Databricks	added
https://job-boards.greenhouse.io/anthropic/jobs/5278230008	2026-06-24	greenhouse-api	Applied AI Architect, Industries 	Anthropic	added
https://job-boards.greenhouse.io/anthropic/jobs/5277834008	2026-06-24	greenhouse-api	Manager, Applied AI Engineering,  Life Sciences (Beneficial Deployments)	Anthropic	added
https://job-boards.greenhouse.io/scaleai/jobs/4611776005	2026-06-24	greenhouse-api	Senior AI Product Manager, Finance Agents	Scale AI	added
https://job-boards.greenhouse.io/scaleai/jobs/4709281005	2026-06-25	greenhouse-api	Senior AI Product Manager, Healthcare Agents	Scale AI	added
https://job-boards.greenhouse.io/scaleai/jobs/4654897005	2026-06-25	greenhouse-api	Senior Software Engineer - Agentic Tooling & Productivity	Scale AI	added
https://job-boards.greenhouse.io/thealleninstitute/jobs/7872683	2026-06-25	greenhouse-api	Senior Software Engineer, Agent Frameworks	Allen Institute for AI (AI2)	added
https://jobs.ashbyhq.com/vapi/a6a1bdda-36d5-4f6e-91fc-1554798a2dfa	2026-06-25	ashby-api	Agent Engineer - EMEA	Vapi	added
https://jobs.ashbyhq.com/sierra/56fe4918-7463-46b6-89aa-7ea2fc92a2a3	2026-06-25	ashby-api	People Partner, Agent Development	Sierra AI	added
https://jobs.ashbyhq.com/perplexity/ac45b160-4ccc-417c-97f8-73d2d04cebfe	2026-06-26	ashby-api	Member of Technical Staff (AI Software Engineer, Agents)	Perplexity AI	added
https://jobs.lever.co/mistral/4eca6d89-c813-4f50-969c-b3ea88b6b956	2026-06-26	lever-api	Applied AI Engineer, Fullstack	Mistral AI	added
https://jobs.lever.co/mistral/e6accd7d-27d5-45f0-9f35-3454064374af	2026-06-26	lever-api	Applied AI, Machine Learning Engineer	Mistral AI	added
https://jobs.lever.co/mistral/ceb43b59-b44b-4f39-9ff3-d533e5d77935	2026-06-26	lever-api	Senior/Staff Applied AI Engineer, Fullstack	Mistral AI	added
https://jobs.lever.co/mistral/b985502a-2334-4934-aaf3-8da6501257d0	2026-06-26	lever-api	Senior/Staff Applied AI,  Machine Learning Engineer	Mistral AI	added
https://job-boards.greenhouse.io/anthropic/jobs/5283616008	2026-06-26	greenhouse-api	Applied AI Architect, Partnerships	Anthropic	added
https://jobs.ashbyhq.com/twelve-labs/9e6a5509-db78-4a04-a493-897d9dd9a6be	2026-06-26	ashby-api	Senior Backend Software Engineer, Tools & Agents	Twelve Labs	added
https://job-boards.greenhouse.io/anthropic/jobs/5209711008	2026-06-27	greenhouse-api	Manager, Applied AI Engineering	Anthropic	added
https://databricks.com/company/careers/open-positions/job?gh_jid=8604954002	2026-06-27	greenhouse-api	Staff Research Engineer, Data Agents	Databricks	added
https://jobs.lever.co/mistral/d11af6fc-0ba3-4986-bfd9-873074e5f3d8	2026-07-01	lever-api	Senior/Staff Applied AI Engineer, Devops/SRE	Mistral AI	added
https://databricks.com/company/careers/open-positions/job?gh_jid=8604579002	2026-07-01	greenhouse-api	Senior Data and AI Engineer - Finance	Databricks	added
https://databricks.com/company/careers/open-positions/job?gh_jid=8604598002	2026-07-01	greenhouse-api	Staff Data and AI Engineer, Finance	Databricks	added
https://databricks.com/company/careers/open-positions/job?gh_jid=8614863002	2026-07-01	greenhouse-api	Staff Machine Learning Engineer, CustomerLake (ML/LLM)	Databricks	added
https://job-boards.greenhouse.io/scaleai/jobs/4711544005	2026-07-02	greenhouse-api	Machine Learning Engineer, Platform	Scale AI	added
https://job-boards.greenhouse.io/anthropic/jobs/5290837008	2026-07-03	greenhouse-api	Engineering Manager, Agent Runtime Platform	Anthropic	added
https://jobs.ashbyhq.com/sierra/000618f7-e0d0-43dc-ae15-2b20d948852f	2026-07-03	ashby-api	Software Engineer, Agent - Insurance	Sierra AI	added
https://jobs.ashbyhq.com/sierra/ab98160c-9918-483c-af74-310535448972	2026-07-03	ashby-api	Software Engineer, Agent - Financial Services	Sierra AI	added
https://job-boards.greenhouse.io/gitlab/jobs/8597826002	2026-07-03	greenhouse-api	Senior Manager, Product Management: Agentic Software Delivery	GitLab (AI Engineering)	added
https://jobs.ashbyhq.com/deepgram/68372d7d-b7a9-439e-a0a7-76690576aba4	2026-07-04	ashby-api	Software Engineer - Applied AI (Senior or Staff Level)	Deepgram	added
https://jobs.lever.co/mistral/2803542b-e1b8-4e69-b849-50fcf4c0a65b	2026-07-06	lever-api	Model Behavior Architect- General Agents	Mistral AI	added
https://job-boards.greenhouse.io/humeai/jobs/4816209008	2026-07-07	greenhouse-api	Senior Software Engineer - Backend & Machine Learning	Hume AI	added
https://job-boards.greenhouse.io/gitlab/jobs/8603824002	2026-07-07	greenhouse-api	Engineering Manager, AI Engineering: Chat	GitLab (AI Engineering)	added
https://job-boards.greenhouse.io/scaleai/jobs/4712145005	2026-07-07	greenhouse-api	Sr Staff ML Forward Deployed Engineer, Enterprise GenAI	Scale AI	added
https://job-boards.greenhouse.io/anthropic/jobs/5300430008	2026-07-07	greenhouse-api	Applied AI Architect, Partnerships 	Anthropic	added
